trade_id,ticker,trade_date,trade_type,trade_volume,trade_price,total_value,customer_id,broker_id,market,order_type,trade_status,currency,transaction_fee,net_value,trade_execution_time,settlement_date,exchange_rate,commission,exchange_name,account_status
9d7e4eb7-23fd-4ade-817f-cf1916a34833,MSFT,2022-10-30 19:30:45,sell,320,440.48,397.7,831ffc00-9490-429d-be1e-0693c960b851,8b13b689-9ef2-4148-a095-15d55f843666,OTC,buy,executed,EUR,12.58,761.99,we,2025-01-25 11:58:47,0.94,49.87,NASDAQ,on-hold
c15da547-0db4-497a-8b18-8a0de0b7d818,MSFT,2023-08-07 06:28:57,buy,407,478.69,272.96,01862029-ab8a-4015-a727-3710203d54c9,dffa28ae-c353-4c87-8eb7-138a767a92b7,OTC,sell,pending,JPY,35.41,1199.92,national,2024-03-04 04:13:39,1.04,42.14,OTC,active
0e00583d-15ac-47f0-8de9-a283d6d5aed2,TSLA,2022-07-22 17:22:38,buy,977,501.29,315.76,1b678ec1-a65e-483b-bc75-de3dd473f3b5,d26aab27-18ef-4501-9826-a55f555f2bf4,NYSE,buy,canceled,JPY,43.82,652.31,fill,2025-01-25 02:11:48,1.07,27.89,NASDAQ,on-hold
dd43b0cf-54d0-4314-b0ca-b2497b417aed,FB,2020-10-10 10:05:14,buy,856,846.48,1372.89,aca65492-95a9-4dd7-bd8f-a26f1f16de17,0d92bc7e-b78a-4037-bd46-ebd582c52802,NASDAQ,buy,executed,USD,46.04,862.67,science,2022-01-01 10:23:40,1.0,49.34,NYSE,on-hold
bd8c6f4f-8fe2-45b1-a4e7-23838429e12c,NFLX,2024-06-21 04:16:22,buy,463,1279.04,609.01,acf96a12-e522-466c-b93a-26ee22eb4a7f,4d074581-279f-4df0-9a2d-6df9a3c14a53,OTC,sell,pending,JPY,7.23,263.22,production,2022-11-26 05:22:52,1.05,29.47,NASDAQ,active
01a6c260-efc0-4273-bd39-7fe7b819b15d,GOOGL,2024-05-20 00:33:26,sell,993,682.71,471.7,1d5d8f65-3361-4134-b012-00ab9fa87040,9a920655-272c-4482-8002-572a113038f5,NASDAQ,buy,pending,USD,3.9,763.22,up,2021-04-15 08:39:41,0.82,22.18,OTC,on-hold
344c96cc-3f48-45f0-98cc-0e298513176c,AMZN,2021-02-20 05:10:50,sell,855,351.33,1010.79,817c6779-d52d-4f91-864f-e16479472ea4,ed113faf-0e3f-4912-a405-d362719deadd,OTC,buy,executed,EUR,11.3,242.61,campaign,2022-10-23 03:37:02,1.1,20.71,OTC,on-hold
2f1d80ea-fb91-4b90-bbd5-0aeb679111dd,GOOGL,2022-04-04 05:10:16,buy,881,1461.34,565.96,42a1279b-8bf5-4aed-9904-b887d77b03b3,706ad042-ae6b-4455-9cdd-d7c2d25a0b3f,NASDAQ,sell,executed,JPY,49.08,1236.81,town,2021-04-22 01:52:48,1.17,40.36,OTC,on-hold
058b5ee1-a2dd-415a-a570-66e86eaebb60,GOOGL,2021-10-30 11:57:12,buy,270,550.27,1115.25,a84fa67f-be9e-41a9-918c-7fde24458bad,bdddbd36-82f2-459e-abb7-f1463d9d542a,NYSE,sell,canceled,JPY,33.62,500.02,scene,2024-11-27 19:10:22,0.88,29.78,NASDAQ,on-hold
4a3fcfda-7aff-49bd-b9e5-8450334a34a8,FB,2022-09-20 14:33:54,sell,656,994.92,553.15,96b93974-f587-43c5-999a-e3daaae39bc0,467248f6-aaee-4d68-9e09-f48e7e32e5d0,NASDAQ,buy,executed,JPY,8.96,832.15,include,2023-07-17 00:33:50,0.81,30.0,NYSE,on-hold
76c6533e-1b7a-4c94-8cc3-4f70b2995e18,NFLX,2023-10-21 13:44:04,buy,202,1042.15,1347.39,072915c7-25ee-4dfd-acc1-da4dd0411dec,907001b6-1ec0-4c35-b503-5829488e5bd8,OTC,sell,canceled,EUR,19.96,1032.32,improve,2020-05-08 13:21:54,1.17,31.76,OTC,locked
a525dcd0-08b9-42e9-8d81-c859949e24ad,AMZN,2024-01-15 06:27:59,buy,455,1406.93,656.67,5acf614a-e834-4b5b-a879-c9a60ae9eacc,e1e68d35-77c8-4297-a3a9-654df679d544,NYSE,sell,canceled,JPY,8.5,1023.67,several,2024-02-27 08:44:51,0.92,37.96,NYSE,on-hold
28874d02-fb54-45ba-8255-b13b46e32efc,FB,2023-04-20 19:16:49,sell,68,801.78,264.38,80d2157b-dc6b-42c8-9b18-4d468029d633,b4cb22f4-e70d-4d07-994d-30a935f5afea,OTC,buy,pending,JPY,22.13,957.87,network,2023-07-31 22:44:31,1.06,44.05,OTC,locked
a7ea52f0-2cab-43d7-9011-6af48356ed61,TSLA,2021-07-18 17:05:08,sell,398,1206.44,607.44,902a73ae-b81e-4682-a7eb-40085a13f4bb,dbd165a3-b716-407d-b5a0-987556dbc7ac,NASDAQ,sell,canceled,USD,38.37,833.98,stop,2021-06-13 09:46:05,1.04,24.34,NYSE,on-hold
a88fc85a-c33a-402e-88f3-332a47414ca4,TSLA,2022-11-01 11:46:13,sell,423,1318.9,837.64,ea897692-1176-47b2-a4d8-8360ec68fc07,6063cb32-7bd6-40b5-a527-8097d6de0902,NASDAQ,buy,pending,USD,46.41,504.5,marriage,2021-10-16 17:22:52,1.13,44.15,NYSE,locked
81c974a0-ed6a-439f-b560-4484937749f6,TSLA,2024-09-22 18:52:22,sell,970,770.15,1044.04,52f6af5a-b2a0-4851-a121-cc4f425ca2e3,591cc4b6-94aa-400a-b487-a21f96bf02dd,OTC,sell,pending,JPY,26.02,398.02,pattern,2023-09-10 19:14:31,0.85,48.86,NYSE,locked
da1eb729-078e-4e4e-8b80-79d7114c440d,NFLX,2021-08-11 20:58:41,sell,94,706.67,1373.42,1b314321-aa4e-4b03-98b6-dfc73b50f94f,79f633e8-ade8-4084-af29-f4137fdae666,OTC,sell,executed,JPY,6.78,1358.55,game,2022-03-24 16:08:59,1.01,28.81,OTC,on-hold
ead217d1-cefd-4dee-8590-f851fb385671,GOOGL,2022-04-09 11:08:14,buy,238,611.72,306.29,2c8b2151-e179-4fcd-a658-eb6a1afd943c,c17d049c-6253-4b28-a479-19ddba68e69f,NASDAQ,sell,executed,JPY,8.86,706.11,kitchen,2020-10-21 07:26:56,1.17,0.4,OTC,active
1d4e2772-401f-45a6-9ca5-b74f0fda6ca4,AAPL,2020-07-29 13:47:23,sell,479,1358.53,1196.46,7108022a-12a8-4ff7-bffb-bc83d8c80184,a19c7caf-9b45-4430-9fd3-92e2c36b0890,NYSE,buy,canceled,USD,0.66,256.43,though,2020-07-04 20:20:13,0.98,25.62,NYSE,on-hold
1b8fabe9-5237-4d88-ac8f-abbcec6dd411,NFLX,2024-01-30 21:32:55,sell,818,887.2,791.7,a32c5e99-fd26-441b-a21a-7c4e60ac4a64,321a9240-3321-4bb0-8e74-b39c92e33940,NASDAQ,buy,canceled,JPY,34.9,1076.81,entire,2024-06-08 02:58:35,1.19,19.7,NYSE,locked
39ba243a-493d-469e-adc9-0caa7000f93b,MSFT,2021-12-20 09:41:56,sell,935,1391.19,217.94,d057ab85-6f1e-40de-a97e-b3f4bdfdcc7b,313a4c74-ca3d-4769-8f05-2461874db4a6,NYSE,sell,canceled,JPY,43.24,1475.52,before,2025-03-17 20:47:45,0.81,15.82,NYSE,active
ab2d2fef-f5b7-4271-a10d-b9560634caf6,NFLX,2021-01-28 05:19:44,buy,425,341.32,551.83,23fbe8f2-cf5c-4d7f-8882-5d14341b2c09,c63e23bf-5c0c-409c-8157-2a56e4aeb85f,NYSE,sell,executed,JPY,32.37,1121.92,involve,2025-02-02 22:49:46,0.99,32.97,NYSE,locked
5738db52-126c-4e50-9d4f-4af28becb8cc,AAPL,2021-11-01 00:58:31,sell,273,325.65,1241.79,e9368ad0-f52e-4f63-badf-c7a8aeaf3951,7f055b10-8735-4231-a469-5757ba70c9f6,NYSE,sell,canceled,JPY,43.4,1457.75,customer,2022-01-08 22:07:19,1.01,23.15,OTC,active
8037b969-7946-4eae-93dc-00ee9203c5d2,GOOGL,2023-04-03 06:36:41,buy,2,1397.14,1257.43,8f06c963-e656-44ac-9e54-a1755b429d0e,11310c8b-cd35-437c-a34b-ae09da79d686,NASDAQ,buy,pending,USD,11.56,1335.69,leg,2023-11-23 13:16:02,1.09,48.07,NYSE,on-hold
1224615f-dfbc-4340-a049-48bea01ed90e,MSFT,2025-02-05 14:45:42,sell,211,319.68,131.14,846a4a71-c84a-49b8-a08f-ae0214013b99,7fab9b07-1e30-4f10-99d5-6f424c589a8e,NYSE,sell,executed,JPY,15.94,736.63,during,2020-09-11 06:14:03,1.07,23.25,NYSE,locked
05c55810-54b7-48fa-8a60-b33299fb38a9,AAPL,2022-03-01 07:54:50,buy,376,1045.49,303.55,ec1a1adc-4a36-47c0-b0cc-4f56d24289ea,b409b855-63f2-4c26-805a-8f9ed4018a45,NASDAQ,sell,pending,JPY,39.91,1107.81,help,2020-11-01 10:36:37,1.06,46.86,NASDAQ,locked
f7d65f6a-2869-45ee-9f18-e065df5864d5,AAPL,2022-09-16 07:39:45,sell,102,863.28,347.4,3dcc4915-934a-45d9-88cf-ffa2132497ee,9c7ab4e3-ee8b-49a3-848b-e725da6b0060,NASDAQ,buy,pending,USD,7.88,1318.72,month,2022-11-30 09:55:57,0.98,22.23,NASDAQ,locked
8bc2d46d-0e80-4f03-9e5f-83786633427e,TSLA,2021-03-14 19:04:51,buy,774,855.17,334.45,eada2885-efda-40bf-b892-0f7295309450,07aca3fe-a73a-466e-8357-7225fc24a159,NASDAQ,buy,canceled,JPY,7.51,1010.79,alone,2023-02-18 14:09:40,1.12,25.31,NYSE,on-hold
55a47eab-3354-44be-82c9-1aaf6be13e78,MSFT,2020-10-05 20:16:02,sell,237,755.16,924.14,d11756d5-8c0d-4a8b-b448-a24723a86b61,c1e158aa-ec96-4f27-9461-4433bbdf144c,OTC,sell,canceled,JPY,24.82,1206.36,record,2020-10-14 23:13:53,1.0,40.74,NYSE,active
ce3fde9a-12aa-4ab4-be59-a0d13c5168b0,FB,2025-01-20 03:50:46,buy,213,1365.31,677.21,d5c2c94d-b3fd-42b8-9c29-1269e781c4cc,588955c0-090d-4d2f-8eb7-803ec3fcac0e,NASDAQ,buy,executed,EUR,39.61,201.46,avoid,2023-10-19 12:47:53,1.14,49.45,NASDAQ,locked
edeac5b8-9cc8-42cd-bd42-11d1992033eb,TSLA,2020-12-10 17:10:00,sell,292,1224.06,1386.77,f2546c17-7a90-4486-8d2a-3484e3346bd8,0aaf8962-b92c-43e3-8540-09f221249735,NYSE,buy,pending,EUR,9.85,1086.32,body,2020-07-23 22:12:56,0.97,35.64,NYSE,locked
a67c7bd7-39a9-48a9-81f2-5a737f20f661,AMZN,2023-03-28 12:47:13,buy,775,557.62,1243.05,c8132025-4dac-433c-ba43-82176e77cdd3,3a4e2920-f8b1-4902-a05f-039cd98eb024,NASDAQ,buy,pending,USD,29.25,326.99,against,2020-09-23 07:21:52,1.18,16.15,NASDAQ,on-hold
cfb57f2e-c825-45fa-860b-846e06bf1fb7,MSFT,2021-12-04 19:29:45,buy,669,1471.97,859.87,611f98ef-dc3c-423a-9bae-fd9e88c06786,04a1dd66-bce8-4f22-af00-1605ae93b319,OTC,sell,canceled,USD,10.79,701.37,old,2024-05-11 09:07:53,1.2,8.42,OTC,on-hold
60920068-c403-4430-a31a-9c3c0d591303,AAPL,2021-04-28 10:03:29,buy,56,575.75,1052.85,8caef9ec-6d44-4723-b38a-df826e020a88,1e34c29a-701d-4db0-9d96-dc532344ec54,NYSE,buy,pending,JPY,36.73,797.83,watch,2023-05-21 18:01:37,0.83,11.82,NASDAQ,on-hold
6fc0174f-57d7-44f1-b192-c29c5a0ed9b7,AMZN,2020-10-01 06:41:46,sell,81,292.5,538.25,96afa28a-178c-45a0-bb66-8afa3cf8b913,bf5a910f-69be-48c9-ba24-ec1902929d3d,OTC,sell,executed,USD,44.9,1367.8,soldier,2024-10-26 06:57:41,0.93,27.41,NYSE,locked
cd409bc9-fdae-4920-8bb8-382f916ba250,TSLA,2020-05-20 14:35:53,sell,365,501.51,1303.9,d007fd07-3ffa-4a11-b846-9295df8db157,207073f0-0e80-4a41-939c-d2b00e8fed60,NYSE,sell,canceled,USD,44.28,794.43,leg,2021-10-17 09:42:25,1.09,28.52,OTC,on-hold
5983ce94-506a-4dd3-8b31-324f485835db,NFLX,2022-05-03 03:51:33,sell,396,976.62,968.35,9b2aeea6-2135-4574-8adb-8f79ff82bf84,1f540e96-a857-4900-ba8c-2c3665d77163,NASDAQ,buy,executed,USD,35.01,259.81,realize,2020-11-28 22:35:25,1.17,17.03,NYSE,locked
8b2c65b5-f039-4686-800d-083a138d8006,FB,2022-01-03 21:47:12,sell,138,1175.26,516.76,d03c9c2c-bc37-49b1-b48b-9a8c7eb3aefc,dbd7b4b4-ea44-4cc9-a5cb-bf135b619ebe,NASDAQ,buy,canceled,USD,36.22,1038.04,discussion,2024-01-12 08:33:27,0.9,35.61,NASDAQ,on-hold
5def5cc2-f101-4bfe-8d7e-fc8eb68ff0dc,AMZN,2024-12-12 11:28:51,buy,46,921.93,427.91,3e84455f-a755-4468-9e74-e1224aed4cc8,51a0bd7c-447d-40b8-a49a-3cd986df42bd,NASDAQ,buy,executed,JPY,30.34,1083.28,save,2024-11-11 10:49:15,1.14,41.77,NYSE,on-hold
58bd19da-0dd2-4843-9ab8-873380e1cc41,FB,2023-10-02 17:40:24,sell,716,664.4,144.86,7c781b98-9f32-4d3e-b358-206db49bc1ef,e97c0ea5-341c-4d10-9415-0ad9479fea14,NYSE,buy,executed,USD,36.65,425.18,certain,2024-09-08 23:52:48,1.03,39.64,OTC,locked
8d8f2868-bded-49cc-8e10-7ed63b046707,FB,2022-01-19 03:48:15,buy,525,1248.77,1378.07,d0fe42af-b993-4041-9f54-f3321f6c6a86,fa584a4b-092e-4fab-a457-9251c9b67093,NASDAQ,buy,canceled,JPY,26.44,688.05,easy,2024-01-02 05:08:38,0.85,35.22,OTC,active
f3fac150-7429-4f81-83a2-15ffa660604f,FB,2021-03-25 05:55:53,buy,592,1398.96,273.32,08a43ec0-d619-48aa-bfb8-66b205733d10,625966cc-9696-4833-8728-ddf64532499e,NASDAQ,buy,pending,JPY,4.91,1035.6,first,2020-12-22 19:57:29,0.82,35.59,NYSE,on-hold
9c186d49-dac5-409e-8772-9adf0f49d01a,FB,2023-07-11 04:02:36,sell,732,872.32,1093.32,61f14c98-dcde-4dc8-84d3-40e87ecfbfc6,39757433-0b5e-4148-b1ab-471162794a6e,NASDAQ,buy,pending,EUR,44.26,510.72,describe,2023-06-26 20:21:02,1.19,49.29,NASDAQ,on-hold
88516447-6e5b-4598-a8f0-e3e02f369832,MSFT,2020-09-13 16:26:34,buy,604,504.06,289.98,8aa2f756-0803-4d31-8e1e-2f3da91022b8,06a76b07-efed-47bb-9909-b7d6c353b9e4,NYSE,buy,pending,JPY,34.37,111.1,where,2023-02-12 21:56:03,0.85,36.12,OTC,on-hold
43355860-e84e-4da0-9402-2243ec35fb0c,FB,2022-02-06 02:22:59,sell,534,448.14,372.64,b9cd213b-5748-418a-8700-1750c1db480a,dda1497a-6f1f-4af1-9f1c-9fd4d4490964,OTC,buy,canceled,USD,25.24,1308.48,late,2020-09-28 18:45:07,1.01,1.12,NASDAQ,locked
635b36bd-8da4-4fbe-9bf5-3332ceb18cd3,AMZN,2022-09-14 07:09:20,buy,365,286.75,244.18,88e61f32-f01f-433c-bdab-0afadbc7945d,b81ed083-9296-44b5-ac80-73b776a81a27,OTC,sell,pending,EUR,10.63,1202.38,out,2024-09-02 12:37:42,0.83,23.09,OTC,locked
619c4a06-f5d6-4c8f-a99c-cd734295f5c9,GOOGL,2024-03-26 06:30:56,sell,737,995.62,705.54,3cfc7050-ecb6-47a2-be1b-e3e9bee1dc65,47dbf6a2-03e3-4f78-a85f-da5521c268f3,NYSE,buy,pending,EUR,34.29,1227.63,successful,2022-08-04 19:53:35,1.03,27.11,NASDAQ,active
c5767c74-3ffb-4577-bfb1-c19215e5be78,MSFT,2024-11-15 18:07:20,sell,597,1369.44,1350.09,650495b5-9232-48bf-9668-85304bbb2e9a,5c9808f4-4636-4d12-9d94-813f09e218a7,NASDAQ,sell,canceled,JPY,12.21,795.14,exist,2022-05-22 15:18:16,0.86,21.97,NYSE,locked
c58536b7-cf6d-4a9d-a72d-0bf4c84d16c0,AMZN,2020-05-12 15:45:08,sell,253,156.62,647.83,a928a5b2-9185-4abd-8e90-ae4a1fd28b9e,d8fbd542-43b7-4bf2-9604-153c522c5c44,NASDAQ,sell,canceled,EUR,47.3,431.5,country,2024-01-13 04:27:18,1.07,46.5,NASDAQ,on-hold
024559a5-709d-4505-846b-96f976751903,AAPL,2024-03-23 11:55:52,buy,339,991.29,1206.88,7aeee7df-5bd5-4037-b744-459609791408,37c486a1-8e7d-4390-9825-b478a34321bf,NYSE,sell,canceled,USD,18.45,1308.49,issue,2020-10-03 08:04:58,0.97,2.3,NASDAQ,on-hold
46c524a5-145d-4f7e-b057-712b945eb87f,FB,2024-12-12 14:36:52,buy,446,1041.43,120.8,70c0a4f6-1065-4764-b40b-077950640ae6,c96782fb-c417-4ebd-820c-be742e07a11f,NASDAQ,sell,pending,USD,12.01,747.49,fact,2022-06-19 16:26:45,0.99,19.83,NYSE,on-hold
3a38204b-2091-4706-beb3-a98fde7a69b4,TSLA,2021-09-28 10:59:42,sell,912,1289.69,734.37,a7ee2f23-9e31-4cfd-9f09-87e9259b5aea,a793eb81-1d4c-4eb7-bb90-6c080cb140ed,NASDAQ,sell,canceled,EUR,37.4,1081.35,American,2021-10-28 18:45:59,1.11,42.78,OTC,on-hold
70b81530-dc4e-457f-81b8-5934af378cf9,FB,2025-03-10 23:28:00,buy,472,1045.46,1483.41,b7a4c108-8dac-40f9-8abd-99fd513cd464,b6ecb84e-f3a2-4c1d-8f91-6e973a5b171c,NYSE,buy,canceled,JPY,2.29,840.3,event,2022-06-13 04:10:39,1.16,38.01,NYSE,on-hold
db847c06-d84d-4427-adaa-d2f90420521e,AMZN,2023-04-07 02:15:05,sell,889,862.23,426.59,99bf88ed-0b73-4040-b7e3-c6158a5a5d57,13d5ac4f-1bf2-435c-9987-e1e63c1517fc,OTC,sell,pending,JPY,9.7,793.24,movement,2024-01-13 04:45:12,1.12,47.93,OTC,active
3caaa31e-13d3-4726-82d3-39481cf98855,AAPL,2021-12-29 06:08:57,buy,81,794.72,448.99,d44260d2-5f11-4839-9203-7fc25366e938,1246d2a5-6a7c-4d08-ae57-14e8d29c0131,NYSE,buy,executed,USD,7.4,1007.85,quality,2023-11-20 07:59:11,0.95,30.75,NYSE,locked
065262a2-24a0-4b6e-8878-383ae037e953,TSLA,2023-01-13 20:18:30,buy,842,316.75,1404.16,55c1a0d9-5c3b-43e5-89c5-25679b622c0a,a6e80b4f-e5bb-4f3b-a87b-b3cef9a013be,OTC,buy,executed,JPY,27.85,255.15,house,2024-04-05 16:30:02,1.02,28.36,OTC,on-hold
9f35e95d-4b47-4715-b937-5ffff14656f1,AMZN,2020-07-10 02:56:44,buy,701,257.84,849.88,4a76a0ea-0b6b-4944-9e49-08c8290a42d2,975aae69-e970-4c9e-a66a-8b90ee28b2f4,NYSE,buy,canceled,EUR,13.47,270.25,agree,2021-02-28 08:55:15,0.9,9.31,OTC,active
5027b309-cedb-4488-b623-87b49be9ec86,GOOGL,2024-08-08 07:24:06,buy,546,376.54,842.3,82183bb9-bdf6-4eb0-87e7-5797b73c91ca,5813d72f-b67c-42ac-94dc-4c97c8914d99,OTC,sell,pending,EUR,20.32,644.18,yard,2022-01-31 21:27:15,0.89,28.49,OTC,active
0858714d-952a-4d00-94aa-826d60fba34c,NFLX,2021-07-14 14:03:38,sell,681,1176.43,939.48,a632c350-ff71-4ff4-833a-8761618f178a,f5687574-13ca-4eb6-b486-a2511414f827,OTC,sell,canceled,USD,46.21,616.56,worry,2022-03-03 01:39:17,1.06,41.76,NYSE,active
930e7347-ff70-4baa-80e5-1b3d90be35ee,NFLX,2024-12-02 14:53:55,buy,18,1030.56,1320.62,bba8e166-89f9-443e-ab07-4c79bbe43aa7,871b0b1f-e0e4-4a11-98fb-fda51f09bd6b,NASDAQ,sell,canceled,USD,34.77,350.01,success,2020-09-11 02:41:31,1.01,26.13,NYSE,active
86423a80-a8c1-4f22-b8ea-904d9b6b0992,NFLX,2024-09-06 22:44:43,buy,252,1139.04,686.95,31ed10f5-44e9-48ac-9122-f00170e68474,e93bda3b-4b06-43e2-9343-2c76d604ae9f,OTC,sell,pending,EUR,10.45,1404.98,either,2023-01-20 12:10:26,1.11,25.08,OTC,active
fa3bc921-c484-4743-8c8b-a7603e3a0dfc,FB,2023-05-03 21:44:41,buy,359,309.4,1072.9,bf89444e-5097-4e46-b4b0-b2433b1ba723,3db538c9-b16d-4da7-9d8b-f69bf8ef0017,NASDAQ,sell,executed,USD,21.56,461.15,light,2023-09-29 21:57:55,0.9,26.16,NYSE,locked
8f7a1e43-5a1b-49db-9466-91895ca43e71,FB,2024-07-23 07:11:21,buy,134,1242.34,1223.38,a740a142-5cbf-4ee6-aa25-8d831391d18a,72ef917e-3af8-44f2-9aef-9aec7bf18cf4,NASDAQ,buy,canceled,EUR,11.22,1007.84,stop,2023-10-27 15:25:05,0.86,8.84,NASDAQ,locked
d3a81c4f-d3ec-4562-91c0-69ee3ad1c48f,MSFT,2021-04-28 13:19:43,sell,696,1295.06,203.98,c6c55054-3eb4-4527-89a1-321decfbc936,95b2868b-ac92-475a-a859-9dc4e8c5a3b0,NYSE,buy,pending,JPY,12.73,494.99,reduce,2021-06-07 12:09:26,0.84,39.09,NASDAQ,locked
49714ec3-cbbd-4732-82a1-a4299b050a6c,NFLX,2023-03-01 13:07:15,sell,771,186.61,1442.82,6893a38a-14dd-4314-9e32-e3e150581a4a,25fd72f4-fbb6-4ff7-8149-61366bc822f4,NYSE,buy,executed,EUR,41.45,115.05,parent,2024-06-17 17:55:17,0.84,1.74,NYSE,locked
32b6f533-c5cc-4fb0-a1a6-2208a1f40627,AAPL,2021-10-15 07:10:06,buy,821,1378.75,431.98,2ab18038-03f8-4c7b-b43d-e03ae05c1fb9,c3f86f2d-436c-4e18-ab2b-0c271eec0480,NYSE,buy,canceled,USD,40.54,1154.78,once,2024-04-03 03:00:07,1.01,23.15,NYSE,locked
de94da10-205b-4db8-99da-d534be2badee,MSFT,2020-07-19 04:32:49,sell,593,706.41,521.15,b0a6e457-0620-4f4a-ae71-8848d577c131,21e38238-12b1-478b-bd6c-47e32abc4b2f,OTC,sell,pending,USD,42.64,1065.31,myself,2024-10-04 19:52:16,1.05,20.69,NASDAQ,on-hold
6c1fb2fc-e77d-4bec-a35b-729ceb2ae08b,AAPL,2023-04-10 07:15:27,buy,83,1411.45,876.46,8e93abd2-b269-4b43-a6fe-47b320a0c244,1e78ba02-4b1b-4b3a-b644-8d243dcead91,OTC,buy,executed,USD,14.52,684.14,great,2023-02-14 05:24:53,1.15,38.59,NYSE,active
1b96ee81-9ddb-4fea-9bd7-871c976b1a33,AMZN,2020-08-22 20:50:54,sell,262,249.83,187.8,5ade80d4-ebb4-4c9e-bd1e-9dd812e1725b,68ac039c-e921-4231-b2ea-ce11f32de530,NYSE,buy,canceled,EUR,1.27,482.07,professor,2024-01-31 15:44:54,0.94,18.72,NYSE,on-hold
4a0efbe5-6f89-43b3-95b5-c24cbd9e5993,MSFT,2024-04-25 15:17:11,sell,440,216.77,356.08,2ef6a152-bbc2-4de6-a275-8233b33aa6b9,ea956113-96ed-4815-8415-ac73b944e469,OTC,sell,pending,JPY,16.17,1049.03,ten,2024-08-03 21:21:31,0.91,29.09,NASDAQ,on-hold
01fe1d86-e545-4cc6-a6fa-466b15733a73,NFLX,2023-05-28 11:28:42,sell,413,283.83,631.83,611eb15c-741a-4b09-a63f-63eaac852cc7,82380358-2d3d-4b8a-b047-3d9d520826b8,NASDAQ,sell,executed,JPY,23.51,1354.84,seven,2022-08-20 01:46:02,1.0,14.25,NYSE,on-hold
3b759faa-18ce-48d1-85e3-be15f1dc5270,FB,2022-10-15 03:35:40,sell,433,1242.28,1261.51,906ae95d-0c5c-4940-9753-75347e487b1c,946f9f07-8673-473a-a5b5-8f3084868583,NYSE,buy,executed,USD,21.57,1139.68,movie,2023-11-20 23:57:31,0.88,24.82,OTC,locked
518e58fd-6252-4390-92a3-069d49069da9,GOOGL,2021-10-10 15:19:40,sell,435,594.0,252.53,d06176b3-0abc-46fc-a4a8-87a1f41978cd,fd3c902a-e1e3-4da6-bc10-6ec9f1eef895,OTC,sell,pending,USD,45.17,893.26,side,2022-01-18 21:10:18,1.18,34.02,OTC,active
933c3b76-473b-4cd4-84e6-078f6e37b721,AMZN,2022-12-07 00:36:46,sell,725,663.79,461.33,2a6445d3-48e8-4f79-98eb-a4621976a39a,7c9428af-461a-4f63-89b0-16e51e595d1f,OTC,buy,pending,USD,48.34,1122.78,leg,2022-02-28 02:59:35,0.81,7.56,NYSE,locked
f06fbb0f-49d9-4f73-ab58-9b3fe2a63e3c,FB,2022-06-19 08:06:37,sell,202,911.13,1144.35,1b2aa4e4-c0e3-44e7-9b2d-f807fd225cba,47543604-aa9b-44ba-bb4f-068eecad122d,NYSE,sell,canceled,USD,7.6,1353.62,chance,2021-01-27 12:10:17,1.03,8.49,OTC,on-hold
823a0b12-d6ba-40f2-8d5a-954934f3ab8e,MSFT,2021-09-10 22:13:49,sell,184,454.28,1313.29,0a2cbb1b-e70c-4274-9930-300a07006af3,89b4db80-8a32-484a-a401-461af5b92b3c,NASDAQ,buy,canceled,USD,1.02,1185.47,successful,2021-12-01 13:49:38,1.08,45.46,OTC,locked
d288b06a-d51f-43b1-bd05-8c0701b4cdfc,TSLA,2020-06-23 09:46:34,buy,894,413.06,462.68,f11a31f5-4826-40f9-b401-0b605e9a35cf,bb6a3647-6d2f-458d-9237-e145f2a83faa,NYSE,buy,pending,USD,17.67,251.3,light,2024-09-08 16:20:43,0.81,18.62,NYSE,on-hold
4b814a84-742f-490e-94be-e4e4204d3f55,AMZN,2021-03-10 21:09:31,sell,126,795.14,1039.22,d84126ac-eb4f-4efb-b4d1-880bb75c3825,6ea8fb32-e38d-4fb0-b1c4-87bc1eb46d3b,OTC,buy,executed,EUR,29.36,670.36,minute,2022-06-30 14:35:53,1.14,11.84,NYSE,on-hold
fe3a4f96-2306-41aa-9d50-0d6b163cb529,NFLX,2022-08-17 10:39:23,buy,289,1354.07,438.86,f7eba7e9-1dd0-4ec8-ab30-f1b1bb4c5947,be88f8e4-143d-4d6c-8dbb-6c1f5a8d785e,OTC,sell,pending,USD,27.61,1129.31,student,2022-02-24 10:08:30,1.08,25.54,OTC,on-hold
281f45ff-53bd-4b05-9308-9f8bba345e82,AAPL,2024-07-27 16:49:40,buy,795,1308.98,1023.17,a170920c-7416-486b-86af-040d55d8a81a,c6ec757f-ac0d-4818-8349-c078bc4b2732,NASDAQ,sell,executed,EUR,37.01,190.68,back,2022-12-08 09:36:37,1.11,47.3,NASDAQ,on-hold
6ef1d60c-09d1-411f-acbb-1aace46bf89a,NFLX,2021-02-10 08:56:26,buy,191,1272.19,997.92,8573b517-cb50-4544-b481-acdeeeafab56,8ee43f7f-d768-4657-b0bd-f7be51497675,NYSE,buy,executed,USD,26.9,866.32,recent,2020-07-24 00:54:27,0.95,45.33,NASDAQ,active
020a5c40-a095-40d0-a26e-67daf2fda085,TSLA,2022-05-08 08:20:17,sell,623,1243.12,1024.96,df42eabd-604f-4c8d-961a-9968230a37e5,3217f93c-ac60-42a4-b85f-a73df17316d5,NASDAQ,buy,pending,EUR,18.2,135.6,evidence,2024-04-03 22:01:36,1.12,35.64,NASDAQ,locked
